date,token,open,high,low,close,volume,buy_qty,sell_qty,buy_usd,sell_usd,PERMNO,BIDLO,ASKHI,PRC,OPENPRC,VOL,SHROUT,EXCHCD,Ret,next_1d_ret,next_7d_ret,next_30d_ret,next_180d_ret,next_360d_ret,next_week_ret,next_month_ret,next_quarter_ret,next_year_ret,Date,StockID,MarketCap,next_week_ret_0delay
2023-11-03,USD_MATIC_perpetual_swap,0.6606,0.6717,0.6431,0.6728,41226011906.0,20563929851.0,20662082055.0,13528693035.032562,13591051897.310816,USD_MATIC_perpetual_swap,0.6431,0.6717,0.6728,0.6606,41226011906.0,1000000,0,0.016467744372261617,-0.007376807317792888,-0.20444602104765286,-0.17437722419928825,-0.029428736295441515,,-0.20444602104765286,-0.17437722419928825,-0.029428736295441515,,2023-11-03,USD_MATIC_perpetual_swap,100000,-0.20444602104765286
2023-11-03,USD_BTC_perpetual_swap,34940.1,34852.7,34135.0,34713.3,306048.8319999989,149203.06099999932,156845.77099999957,5146920928.704359,5410876994.516411,USD_BTC_perpetual_swap,34135.0,34852.7,34713.3,34940.1,306048.8319999989,1000000,0,-0.006491109069521661,-0.010303723196491865,-0.07087299123154489,-0.13190707212163644,-0.4053946187419065,,-0.07087299123154489,-0.13190707212163644,-0.4053946187419065,,2023-11-03,USD_BTC_perpetual_swap,100000,-0.07087299123154489
2023-11-03,USD_LINK_perpetual_swap,11.013,11.559,10.613,11.509,7499781441.615561,7499781441.615561,0.0,82430828780.34781,0.0,USD_LINK_perpetual_swap,10.613,11.559,11.509,11.013,7499781441.615561,1000000,0,0.044753086419753174,-0.0007813856572321809,-0.2595856922285126,-0.26843376557335363,-0.13893461020499775,,-0.2595856922285126,-0.26843376557335363,-0.13893461020499775,,2023-11-03,USD_LINK_perpetual_swap,100000,-0.2595856922285126
2023-11-04,USDT_DOGE_perpetual_swap,0.06812,0.06919,0.06804,0.06915,337189980502.0,337189980502.0,0.0,23134609706.994392,0.0,USDT_DOGE_perpetual_swap,0.06804,0.06919,0.06915,0.06812,337189980502.0,1000000,0,0.014227046054561487,-0.029609879315183885,-0.12045281098956995,-0.25048775200520257,-0.4767309875141884,,-0.12045281098956995,-0.25048775200520257,-0.4767309875141884,,2023-11-04,USDT_DOGE_perpetual_swap,100000,-0.12045281098956995
2023-11-04,USD_SOL_perpetual_swap,39.497,42.49,39.151,42.444,6721749916.0,6721749916.0,0.0,276596613617.63086,0.0,USD_SOL_perpetual_swap,39.151,42.49,42.444,39.497,6721749916.0,1000000,0,0.07170992829007172,0.029070190326100365,-0.24877876106194685,-0.3121019108280254,-0.6924682099771764,,-0.24877876106194685,-0.3121019108280254,-0.6924682099771764,,2023-11-04,USD_SOL_perpetual_swap,100000,-0.24877876106194685
2023-11-04,USDT_ADA_perpetual_swap,0.3292,0.3296,0.3213,0.3281,51894581312.0,51894581312.0,0.0,16918289519.534554,0.0,USDT_ADA_perpetual_swap,0.3213,0.3296,0.3281,0.3292,51894581312.0,1000000,0,-0.004248861911987922,-0.04148407829389422,-0.1477922077922078,-0.1944512644242573,-0.28393714535137493,,-0.1477922077922078,-0.1944512644242573,-0.28393714535137493,,2023-11-04,USDT_ADA_perpetual_swap,100000,-0.1477922077922078
2023-11-04,USDT_BNB_perpetual_swap,230.39,238.16,229.59,237.36,117848704.36000323,63489399.8000008,54359304.56000244,14841041451.390198,12698912654.305569,USDT_BNB_perpetual_swap,229.59,238.16,237.36,230.39,117848704.36000323,1000000,0,0.028824064843309793,-0.02832814802685435,-0.05715988083416079,0.015748031496062964,-0.5766569166012698,,-0.05715988083416079,0.015748031496062964,-0.5766569166012698,,2023-11-04,USDT_BNB_perpetual_swap,100000,-0.05715988083416079
2023-11-04,USD_ETH_perpetual_swap,1832.5,1862.97,1825.99,1857.0,1368754.3790000011,688312.6670000005,680441.7120000006,1266904129.12141,1251881135.86938,USD_ETH_perpetual_swap,1825.99,1862.97,1857.0,1832.5,1368754.3790000011,1000000,0,0.012794921299780881,-0.019794140934283444,-0.09635036496350369,-0.17265161370805338,-0.37870119441935157,,-0.09635036496350369,-0.17265161370805338,-0.37870119441935157,,2023-11-04,USD_ETH_perpetual_swap,100000,-0.09635036496350369
2023-11-04,USD_MATIC_perpetual_swap,0.6723,0.6807,0.6632,0.6778,23690928736.0,11347503392.0,12343425344.0,7597270035.52766,8260299000.196783,USD_MATIC_perpetual_swap,0.6632,0.6807,0.6778,0.6723,23690928736.0,1000000,0,0.007431629013079588,-0.02179246644537447,-0.157489123679304,-0.1646536849889081,-0.059394948653899604,,-0.157489123679304,-0.1646536849889081,-0.059394948653899604,,2023-11-04,USD_MATIC_perpetual_swap,100000,-0.157489123679304
2023-11-04,USD_XRP_perpetual_swap,0.6124,0.6171,0.6091,0.616,69740672162.6014,69740672162.6014,0.0,42753893761.55806,0.0,USD_XRP_perpetual_swap,0.6091,0.6171,0.616,0.6124,69740672162.6014,1000000,0,0.004402413174629194,-0.07159005275056518,-0.07172995780590719,-0.010600706713780994,0.1622641509433962,,-0.07172995780590719,-0.010600706713780994,0.1622641509433962,,2023-11-04,USD_XRP_perpetual_swap,100000,-0.07172995780590719
2023-11-04,USD_LINK_perpetual_swap,11.473,11.588,11.193,11.518,4860362499.229401,4860362499.229401,0.0,55121459100.00367,0.0,USD_LINK_perpetual_swap,11.193,11.588,11.518,11.473,4860362499.229401,1000000,0,0.0007819966982360871,-0.05929434825220514,-0.30147370974589116,-0.27257799671592764,-0.15296367112810705,,-0.30147370974589116,-0.27257799671592764,-0.15296367112810705,,2023-11-04,USD_LINK_perpetual_swap,100000,-0.30147370974589116
2023-11-04,USD_DOGE_perpetual_swap,0.06812,0.06919,0.06804,0.06915,337189980502.0,337189980502.0,0.0,23134609706.994392,0.0,USD_DOGE_perpetual_swap,0.06804,0.06919,0.06915,0.06812,337189980502.0,1000000,0,0.014227046054561487,-0.029609879315183885,-0.12045281098956995,-0.25048775200520257,-0.4767309875141884,,-0.12045281098956995,-0.25048775200520257,-0.4767309875141884,,2023-11-04,USD_DOGE_perpetual_swap,100000,-0.12045281098956995
2023-11-04,USD_LDO_perpetual_swap,1.9298,2.0756,1.9137,2.0346,6127262739.0,2998325668.0,3128937071.0,5937317257.080165,6187260438.270143,USD_LDO_perpetual_swap,1.9137,2.0756,2.0346,1.9298,6127262739.0,1000000,0,0.054196891191709895,0.0025129342202514504,-0.09359825366418661,-0.1484535219520361,0.0313260340632604,,-0.09359825366418661,-0.1484535219520361,0.0313260340632604,,2023-11-04,USD_LDO_perpetual_swap,100000,-0.09359825366418661
2023-11-04,USD_BTC_perpetual_swap,34700.4,35195.1,34587.0,35074.7,140745.54799999978,73473.63299999996,67271.91499999983,2560499308.845769,2342541439.46702,USD_BTC_perpetual_swap,34587.0,35195.1,35074.7,34700.4,140745.54799999978,1000000,0,0.010410995209328755,0.0007132728668148847,-0.056878193062651294,-0.1649875014879182,-0.40671420887221454,,-0.056878193062651294,-0.1649875014879182,-0.40671420887221454,,2023-11-04,USD_BTC_perpetual_swap,100000,-0.056878193062651294
2023-11-04,USD_ADA_perpetual_swap,0.3292,0.3296,0.3213,0.3281,51894581312.0,51894581312.0,0.0,16918289519.534554,0.0,USD_ADA_perpetual_swap,0.3213,0.3296,0.3281,0.3292,51894581312.0,1000000,0,-0.004248861911987922,-0.04148407829389422,-0.1477922077922078,-0.1944512644242573,-0.28393714535137493,,-0.1477922077922078,-0.1944512644242573,-0.28393714535137493,,2023-11-04,USD_ADA_perpetual_swap,100000,-0.1477922077922078
2023-11-04,USDT_XRP_perpetual_swap,0.6124,0.6171,0.6091,0.616,69740672162.6014,69740672162.6014,0.0,42753893761.55806,0.0,USDT_XRP_perpetual_swap,0.6091,0.6171,0.616,0.6124,69740672162.6014,1000000,0,0.004402413174629194,-0.07159005275056518,-0.07172995780590719,-0.010600706713780994,0.1622641509433962,,-0.07172995780590719,-0.010600706713780994,0.1622641509433962,,2023-11-04,USDT_XRP_perpetual_swap,100000,-0.07172995780590719
2023-11-04,USDT_LINK_perpetual_swap,11.473,11.588,11.193,11.518,4860362499.229401,4860362499.229401,0.0,55121459100.00367,0.0,USDT_LINK_perpetual_swap,11.193,11.588,11.518,11.473,4860362499.229401,1000000,0,0.0007819966982360871,-0.05929434825220514,-0.30147370974589116,-0.27257799671592764,-0.15296367112810705,,-0.30147370974589116,-0.27257799671592764,-0.15296367112810705,,2023-11-04,USDT_LINK_perpetual_swap,100000,-0.30147370974589116
2023-11-04,USDT_LDO_perpetual_swap,1.9298,2.0756,1.9137,2.0346,6127262739.0,2998325668.0,3128937071.0,5937317257.080165,6187260438.270143,USDT_LDO_perpetual_swap,1.9137,2.0756,2.0346,1.9298,6127262739.0,1000000,0,0.054196891191709895,0.0025129342202514504,-0.09359825366418661,-0.1484535219520361,0.0313260340632604,,-0.09359825366418661,-0.1484535219520361,0.0313260340632604,,2023-11-04,USDT_LDO_perpetual_swap,100000,-0.09359825366418661
2023-11-04,USDT_1000SHIB_perpetual_swap,0.007823,0.007966,0.007796,0.007961,1152924985720.0,1152924985720.0,0.0,9069186648.966946,0.0,USDT_1000SHIB_perpetual_swap,0.007796,0.007966,0.007961,0.007823,1152924985720.0,1000000,0,0.017120224862654743,-0.02307031537611981,-0.1246838922484883,-0.13907213150210884,-0.6744233600523475,,-0.1246838922484883,-0.13907213150210884,-0.6744233600523475,,2023-11-04,USDT_1000SHIB_perpetual_swap,100000,-0.1246838922484883
2023-11-04,USD_BNB_perpetual_swap,230.39,238.16,229.59,237.36,117848704.36000323,63489399.8000008,54359304.56000244,14841041451.390198,12698912654.305569,USD_BNB_perpetual_swap,229.59,238.16,237.36,230.39,117848704.36000323,1000000,0,0.028824064843309793,-0.02832814802685435,-0.05715988083416079,0.015748031496062964,-0.5766569166012698,,-0.05715988083416079,0.015748031496062964,-0.5766569166012698,,2023-11-04,USD_BNB_perpetual_swap,100000,-0.05715988083416079
2023-11-04,USD_1000SHIB_perpetual_swap,0.007823,0.007966,0.007796,0.007961,1152924985720.0,1152924985720.0,0.0,9069186648.966946,0.0,USD_1000SHIB_perpetual_swap,0.007796,0.007966,0.007961,0.007823,1152924985720.0,1000000,0,0.017120224862654743,-0.02307031537611981,-0.1246838922484883,-0.13907213150210884,-0.6744233600523475,,-0.1246838922484883,-0.13907213150210884,-0.6744233600523475,,2023-11-04,USD_1000SHIB_perpetual_swap,100000,-0.1246838922484883
2023-11-04,USDT_SOL_perpetual_swap,39.497,42.49,39.151,42.444,6721749916.0,6721749916.0,0.0,276596613617.63086,0.0,USDT_SOL_perpetual_swap,39.151,42.49,42.444,39.497,6721749916.0,1000000,0,0.07170992829007172,0.029070190326100365,-0.24877876106194685,-0.3121019108280254,-0.6924682099771764,,-0.24877876106194685,-0.3121019108280254,-0.6924682099771764,,2023-11-04,USDT_SOL_perpetual_swap,100000,-0.24877876106194685
2023-11-04,USDT_MATIC_perpetual_swap,0.6723,0.6807,0.6632,0.6778,23690928736.0,11347503392.0,12343425344.0,7597270035.52766,8260299000.196783,USDT_MATIC_perpetual_swap,0.6632,0.6807,0.6778,0.6723,23690928736.0,1000000,0,0.007431629013079588,-0.02179246644537447,-0.157489123679304,-0.1646536849889081,-0.059394948653899604,,-0.157489123679304,-0.1646536849889081,-0.059394948653899604,,2023-11-04,USDT_MATIC_perpetual_swap,100000,-0.157489123679304
2023-11-05,USD_LINK_perpetual_swap,11.508,12.441,11.389,12.244,11421693363.917507,11421693363.917507,0.0,137916422726.44235,0.0,USD_LINK_perpetual_swap,11.389,12.441,12.244,11.508,11421693363.917507,1000000,0,0.06303177635006074,-0.059745046843802885,-0.23665835411471314,-0.2224550708071379,-0.13138479001135073,,-0.23665835411471314,-0.2224550708071379,-0.13138479001135073,,2023-11-05,USD_LINK_perpetual_swap,100000,-0.23665835411471314
2023-11-05,USDT_MATIC_perpetual_swap,0.6774,0.6963,0.6741,0.6929,31731059645.0,15915192984.0,15815866661.0,10910776783.397911,10842444297.238478,USDT_MATIC_perpetual_swap,0.6741,0.6963,0.6929,0.6774,31731059645.0,1000000,0,0.02227795809973454,-0.06009224091155729,-0.2295118425442011,-0.14929404542664215,-0.05380308616687146,,-0.2295118425442011,-0.14929404542664215,-0.05380308616687146,,2023-11-05,USDT_MATIC_perpetual_swap,100000,-0.2295118425442011
2023-11-05,USDT_XRP_perpetual_swap,0.6155,0.6597,0.6145,0.6635,212239501769.78943,212239501769.78943,0.0,134810956179.65315,0.0,USDT_XRP_perpetual_swap,0.6145,0.6597,0.6635,0.6155,212239501769.78943,1000000,0,0.07711038961038952,-0.07397069085833918,0.0019631531259438617,0.03413341645885293,0.252832326283988,,0.0019631531259438617,0.03413341645885293,0.252832326283988,,2023-11-05,USDT_XRP_perpetual_swap,100000,0.0019631531259438617
2023-11-05,USDT_SOL_perpetual_swap,42.422,42.7,40.414,41.245,4079130498.0,4079130498.0,0.0,170338460765.77292,0.0,USDT_SOL_perpetual_swap,40.414,42.7,41.245,42.422,4079130498.0,1000000,0,-0.028248986900386464,-0.023578987239885496,-0.26941812062704806,-0.3245500548613728,-0.7130642883479543,,-0.26941812062704806,-0.3245500548613728,-0.7130642883479543,,2023-11-05,USDT_SOL_perpetual_swap,100000,-0.26941812062704806
2023-11-05,USD_SOL_perpetual_swap,42.422,42.7,40.414,41.245,4079130498.0,4079130498.0,0.0,170338460765.77292,0.0,USD_SOL_perpetual_swap,40.414,42.7,41.245,42.422,4079130498.0,1000000,0,-0.028248986900386464,-0.023578987239885496,-0.26941812062704806,-0.3245500548613728,-0.7130642883479543,,-0.26941812062704806,-0.3245500548613728,-0.7130642883479543,,2023-11-05,USD_SOL_perpetual_swap,100000,-0.26941812062704806
2023-11-05,USD_BTC_perpetual_swap,35071.5,35270.0,34619.9,35049.7,231363.22399999975,114204.7610000002,117158.4629999996,4001769757.997631,4102741159.759081,USD_BTC_perpetual_swap,34619.9,35270.0,35049.7,35071.5,231363.2239999998,1000000,0,-0.0007127644712570103,-0.00022249162090859365,-0.05505020004529326,-0.2060593705050231,-0.4424093847837708,,-0.05505020004529326,-0.2060593705050231,-0.4424093847837708,,2023-11-05,USD_BTC_perpetual_swap,100000,-0.05505020004529326
2023-11-05,USD_DOGE_perpetual_swap,0.06914,0.07143,0.06893,0.07126,741738660849.0,741738660849.0,0.0,52000065522.25957,0.0,USD_DOGE_perpetual_swap,0.06893,0.07143,0.07126,0.06914,741738660849.0,1000000,0,0.030513376717281382,-0.06946983546617902,-0.08699551569506714,-0.24552673372154576,-0.5124521072796935,,-0.08699551569506714,-0.24552673372154576,-0.5124521072796935,,2023-11-05,USD_DOGE_perpetual_swap,100000,-0.08699551569506714
2023-11-05,USDT_DOGE_perpetual_swap,0.06914,0.07143,0.06893,0.07126,741738660849.0,741738660849.0,0.0,52000065522.25957,0.0,USDT_DOGE_perpetual_swap,0.06893,0.07143,0.07126,0.06914,741738660849.0,1000000,0,0.030513376717281382,-0.06946983546617902,-0.08699551569506714,-0.24552673372154576,-0.5124521072796935,,-0.08699551569506714,-0.24552673372154576,-0.5124521072796935,,2023-11-05,USDT_DOGE_perpetual_swap,100000,-0.08699551569506714
2023-11-05,USD_ETH_perpetual_swap,1856.08,1907.76,1847.57,1894.5,3049000.6449999968,1544706.5619999971,1504294.0829999996,2910812463.3732605,2833890024.3240805,USD_ETH_perpetual_swap,1847.57,1907.76,1894.5,1856.08,3049000.6449999968,1000000,0,0.020193861066235774,-0.003948454529681733,-0.07437265478424016,-0.1755480027329419,-0.3891665323230695,,-0.07437265478424016,-0.1755480027329419,-0.3891665323230695,,2023-11-05,USD_ETH_perpetual_swap,100000,-0.07437265478424016
2023-11-05,USD_ADA_perpetual_swap,0.3279,0.349,0.3266,0.3423,81781937056.0,81781937056.0,0.0,27611230949.037445,0.0,USD_ADA_perpetual_swap,0.3266,0.349,0.3423,0.3279,81781937056.0,1000000,0,0.04327948796098746,-0.05935696619950537,-0.10882582660765427,-0.19742086752637744,-0.2670235546038544,,-0.10882582660765427,-0.19742086752637744,-0.2670235546038544,,2023-11-05,USD_ADA_perpetual_swap,100000,-0.10882582660765427
2023-11-05,USD_XRP_perpetual_swap,0.6155,0.6597,0.6145,0.6635,212239501769.78943,212239501769.78943,0.0,134810956179.65315,0.0,USD_XRP_perpetual_swap,0.6145,0.6597,0.6635,0.6155,212239501769.78943,1000000,0,0.07711038961038952,-0.07397069085833918,0.0019631531259438617,0.03413341645885293,0.252832326283988,,0.0019631531259438617,0.03413341645885293,0.252832326283988,,2023-11-05,USD_XRP_perpetual_swap,100000,0.0019631531259438617
2023-11-05,USDT_ADA_perpetual_swap,0.3279,0.349,0.3266,0.3423,81781937056.0,81781937056.0,0.0,27611230949.037445,0.0,USDT_ADA_perpetual_swap,0.3266,0.349,0.3423,0.3279,81781937056.0,1000000,0,0.04327948796098746,-0.05935696619950537,-0.10882582660765427,-0.19742086752637744,-0.2670235546038544,,-0.10882582660765427,-0.19742086752637744,-0.2670235546038544,,2023-11-05,USDT_ADA_perpetual_swap,100000,-0.10882582660765427
2023-11-05,USDT_BNB_perpetual_swap,237.35,245.1,236.57,244.28,199574295.09000957,97572546.61000736,102001748.4800022,23593337009.71966,24664581753.557167,USDT_BNB_perpetual_swap,236.57,245.1,244.28,237.35,199574295.09000957,1000000,0,0.029154027637344093,-0.04376419008846788,-0.013926452185847427,0.055569959381211786,-0.5836089046466437,,-0.013926452185847427,0.055569959381211786,-0.5836089046466437,,2023-11-05,USDT_BNB_perpetual_swap,100000,-0.013926452185847427
2023-11-05,USDT_LDO_perpetual_swap,2.0345,2.0453,1.9841,2.0295,3852851862.0,1846458282.0,2006393580.0,3732565948.616613,4051711354.662793,USDT_LDO_perpetual_swap,1.9841,2.0453,2.0295,2.0345,3852851862.0,1000000,0,-0.0025066352108522594,0.0009370684553167141,-0.10783365570599612,-0.15830291970802912,-0.0470936238144426,,-0.10783365570599612,-0.15830291970802912,-0.0470936238144426,,2023-11-05,USDT_LDO_perpetual_swap,100000,-0.10783365570599612
2023-11-05,USD_LDO_perpetual_swap,2.0345,2.0453,1.9841,2.0295,3852851862.0,1846458282.0,2006393580.0,3732565948.616613,4051711354.662793,USD_LDO_perpetual_swap,1.9841,2.0453,2.0295,2.0345,3852851862.0,1000000,0,-0.0025066352108522594,0.0009370684553167141,-0.10783365570599612,-0.15830291970802912,-0.0470936238144426,,-0.10783365570599612,-0.15830291970802912,-0.0470936238144426,,2023-11-05,USD_LDO_perpetual_swap,100000,-0.10783365570599612
2023-11-05,USD_BNB_perpetual_swap,237.35,245.1,236.57,244.28,199574295.09000957,97572546.61000736,102001748.4800022,23593337009.71966,24664581753.557167,USD_BNB_perpetual_swap,236.57,245.1,244.28,237.35,199574295.09000957,1000000,0,0.029154027637344093,-0.04376419008846788,-0.013926452185847427,0.055569959381211786,-0.5836089046466437,,-0.013926452185847427,0.055569959381211786,-0.5836089046466437,,2023-11-05,USD_BNB_perpetual_swap,100000,-0.013926452185847427
2023-11-05,USD_MATIC_perpetual_swap,0.6774,0.6963,0.6741,0.6929,31731059645.0,15915192984.0,15815866661.0,10910776783.397911,10842444297.238478,USD_MATIC_perpetual_swap,0.6741,0.6963,0.6929,0.6774,31731059645.0,1000000,0,0.02227795809973454,-0.06009224091155729,-0.2295118425442011,-0.14929404542664215,-0.05380308616687146,,-0.2295118425442011,-0.14929404542664215,-0.05380308616687146,,2023-11-05,USD_MATIC_perpetual_swap,100000,-0.2295118425442011
2023-11-05,USDT_LINK_perpetual_swap,11.508,12.441,11.389,12.244,11421693363.917507,11421693363.917507,0.0,137916422726.44235,0.0,USDT_LINK_perpetual_swap,11.389,12.441,12.244,11.508,11421693363.917507,1000000,0,0.06303177635006074,-0.059745046843802885,-0.23665835411471314,-0.2224550708071379,-0.13138479001135073,,-0.23665835411471314,-0.2224550708071379,-0.13138479001135073,,2023-11-05,USDT_LINK_perpetual_swap,100000,-0.23665835411471314
2023-11-05,USD_1000SHIB_perpetual_swap,0.00796,0.00827,0.007913,0.008149,2759492834704.0,2759492834704.0,0.0,22361346229.058277,0.0,USD_1000SHIB_perpetual_swap,0.007913,0.00827,0.008149,0.00796,2759492834704.0,1000000,0,0.02361512372817498,-0.03857951864086828,-0.08684446436575521,-0.1417588204318062,-0.674690618762475,,-0.08684446436575521,-0.1417588204318062,-0.674690618762475,,2023-11-05,USD_1000SHIB_perpetual_swap,100000,-0.08684446436575521
2023-11-05,USDT_1000SHIB_perpetual_swap,0.00796,0.00827,0.007913,0.008149,2759492834704.0,2759492834704.0,0.0,22361346229.058277,0.0,USDT_1000SHIB_perpetual_swap,0.007913,0.00827,0.008149,0.00796,2759492834704.0,1000000,0,0.02361512372817498,-0.03857951864086828,-0.08684446436575521,-0.1417588204318062,-0.674690618762475,,-0.08684446436575521,-0.1417588204318062,-0.674690618762475,,2023-11-05,USDT_1000SHIB_perpetual_swap,100000,-0.08684446436575521
2023-11-06,USD_LINK_perpetual_swap,12.236,13.17,12.157,13.022,9530189547.7501,9530189547.7501,0.0,118702140913.30309,0.0,USD_LINK_perpetual_swap,12.157,13.17,13.022,12.236,9530189547.7501,1000000,0,0.0635413263639335,-0.006560878852609142,-0.09788708001385527,-0.14877761798927958,-0.08987978753145087,,-0.09788708001385527,-0.14877761798927958,-0.08987978753145087,,2023-11-06,USD_LINK_perpetual_swap,100000,-0.09788708001385527
2023-11-06,USDT_LINK_perpetual_swap,12.236,13.17,12.157,13.022,9530189547.7501,9530189547.7501,0.0,118702140913.30309,0.0,USDT_LINK_perpetual_swap,12.157,13.17,13.022,12.236,9530189547.7501,1000000,0,0.0635413263639335,-0.006560878852609142,-0.09788708001385527,-0.14877761798927958,-0.08987978753145087,,-0.09788708001385527,-0.14877761798927958,-0.08987978753145087,,2023-11-06,USDT_LINK_perpetual_swap,100000,-0.09788708001385527
2023-11-06,USDT_1000SHIB_perpetual_swap,0.008128,0.008492,0.008017,0.008476,2712599083495.0,2712599083495.0,0.0,22316648485.593243,0.0,USDT_1000SHIB_perpetual_swap,0.008017,0.008492,0.008476,0.008128,2712599083495.0,1000000,0,0.04012762302122952,0.030642023346303393,-0.013041453190498431,-0.1299527817696573,-0.6572168075383185,,-0.013041453190498431,-0.1299527817696573,-0.6572168075383185,,2023-11-06,USDT_1000SHIB_perpetual_swap,100000,-0.013041453190498431
2023-11-06,USD_XRP_perpetual_swap,0.661,0.7281,0.6601,0.7165,411260302276.56354,411260302276.56354,0.0,285397780063.7219,0.0,USD_XRP_perpetual_swap,0.6601,0.7281,0.7165,0.661,411260302276.56354,1000000,0,0.07987942727957797,0.04294032023289662,0.06479417446871749,0.11223222601676497,0.32513408544479394,,0.06479417446871749,0.11223222601676497,0.32513408544479394,,2023-11-06,USD_XRP_perpetual_swap,100000,0.06479417446871749
2023-11-06,USDT_DOGE_perpetual_swap,0.07112,0.07633,0.0703,0.07658,1187817650956.0,1187817650956.0,0.0,86477565318.10432,0.0,USDT_DOGE_perpetual_swap,0.0703,0.07633,0.07658,0.07112,1187817650956.0,1000000,0,0.07465618860510803,0.04147966816265458,0.02283958862027502,-0.1944882717997266,-0.5221813190241468,,0.02283958862027502,-0.1944882717997266,-0.5221813190241468,,2023-11-06,USDT_DOGE_perpetual_swap,100000,0.02283958862027502
2023-11-06,USD_SOL_perpetual_swap,41.167,42.035,39.719,42.241,4222318243.0,4222318243.0,0.0,171147898793.57428,0.0,USD_SOL_perpetual_swap,39.719,42.035,42.241,41.167,4222318243.0,1000000,0,0.024148381622014936,-0.021066048667439108,-0.19024249976037577,-0.3189461973783919,-0.7108206911660003,,-0.19024249976037577,-0.3189461973783919,-0.7108206911660003,,2023-11-06,USD_SOL_perpetual_swap,100000,-0.19024249976037577
2023-11-06,USD_ADA_perpetual_swap,0.342,0.3743,0.338,0.3639,106257060651.0,106257060651.0,0.0,37248384815.3232,0.0,USD_ADA_perpetual_swap,0.338,0.3743,0.3639,0.342,106257060651.0,1000000,0,0.06310254163014895,0.03439454235361006,0.014214046822742521,-0.17966636609558162,-0.21420859425610017,,0.014214046822742521,-0.17966636609558162,-0.21420859425610017,,2023-11-06,USD_ADA_perpetual_swap,100000,0.014214046822742521
2023-11-06,USDT_XRP_perpetual_swap,0.661,0.7281,0.6601,0.7165,411260302276.56354,411260302276.56354,0.0,285397780063.7219,0.0,USDT_XRP_perpetual_swap,0.6601,0.7281,0.7165,0.661,411260302276.56354,1000000,0,0.07987942727957797,0.04294032023289662,0.06479417446871749,0.11223222601676497,0.32513408544479394,,0.06479417446871749,0.11223222601676497,0.32513408544479394,,2023-11-06,USDT_XRP_perpetual_swap,100000,0.06479417446871749
2023-11-06,USD_DOGE_perpetual_swap,0.07112,0.07633,0.0703,0.07658,1187817650956.0,1187817650956.0,0.0,86477565318.10432,0.0,USD_DOGE_perpetual_swap,0.0703,0.07633,0.07658,0.07112,1187817650956.0,1000000,0,0.07465618860510803,0.04147966816265458,0.02283958862027502,-0.1944882717997266,-0.5221813190241468,,0.02283958862027502,-0.1944882717997266,-0.5221813190241468,,2023-11-06,USD_DOGE_perpetual_swap,100000,0.02283958862027502
2023-11-06,USDT_SOL_perpetual_swap,41.167,42.035,39.719,42.241,4222318243.0,4222318243.0,0.0,171147898793.57428,0.0,USDT_SOL_perpetual_swap,39.719,42.035,42.241,41.167,4222318243.0,1000000,0,0.024148381622014936,-0.021066048667439108,-0.19024249976037577,-0.3189461973783919,-0.7108206911660003,,-0.19024249976037577,-0.3189461973783919,-0.7108206911660003,,2023-11-06,USDT_SOL_perpetual_swap,100000,-0.19024249976037577
2023-11-06,USD_LDO_perpetual_swap,2.0194,2.0755,1.9667,2.0276,3520106248.0,1675258591.0,1844847657.0,3390548190.0972595,3729208813.278571,USD_LDO_perpetual_swap,1.9667,2.0755,2.0276,2.0194,3520106248.0,1000000,0,-0.0009361911800935818,0.02663291139240509,-0.10028399006034783,-0.10658735404274056,-0.018111380145278355,,-0.10028399006034783,-0.10658735404274056,-0.018111380145278355,,2023-11-06,USD_LDO_perpetual_swap,100000,-0.10028399006034783
2023-11-06,USD_BNB_perpetual_swap,244.0,255.0,241.8,255.46,216697806.16001773,111118828.1700116,105578977.99000612,27583510162.31127,26196072472.9971,USD_BNB_perpetual_swap,241.8,255.0,255.46,244.0,216697806.16001773,1000000,0,0.04576715244801055,0.03613871425674309,0.05697380942529695,0.11185584958217287,-0.5631818337266168,,0.05697380942529695,0.11185584958217287,-0.5631818337266168,,2023-11-06,USD_BNB_perpetual_swap,100000,0.05697380942529695
2023-11-06,USD_MATIC_perpetual_swap,0.6921,0.7351,0.6895,0.7372,46570461600.0,23079080733.0,23491380867.0,16267932861.83488,16552313330.979742,USD_MATIC_perpetual_swap,0.6895,0.7351,0.7372,0.6921,46570461600.0,1000000,0,0.06393418963775432,-0.008206646037938858,-0.16803972463604566,-0.10130440082896508,0.011525795828759566,,-0.16803972463604566,-0.10130440082896508,0.011525795828759566,,2023-11-06,USD_MATIC_perpetual_swap,100000,-0.16803972463604566
2023-11-06,USDT_LDO_perpetual_swap,2.0194,2.0755,1.9667,2.0276,3520106248.0,1675258591.0,1844847657.0,3390548190.0972595,3729208813.278571,USDT_LDO_perpetual_swap,1.9667,2.0755,2.0276,2.0194,3520106248.0,1000000,0,-0.0009361911800935818,0.02663291139240509,-0.10028399006034783,-0.10658735404274056,-0.018111380145278355,,-0.10028399006034783,-0.10658735404274056,-0.018111380145278355,,2023-11-06,USDT_LDO_perpetual_swap,100000,-0.10028399006034783
